Viewing ID,Viewer ID,Pulse Permissions,Role,User Email,Start time,Start date,Sign up status,Finish time,Finish date,Geolocation,Accepted terms,Consent analytics,Completion percentage,Position,Language,Viewing path,Offline,Distribution,Points,"In a typical week, how physically active are you? (range)",Which types of sport do you take part in most often? (pickMany),What do you enjoy most about sport? (pickOne),Playing sport or being active helps me… - connect with people different from me (matrix),Playing sport or being active helps me… - feel more confident in myself (matrix),Playing sport or being active helps me… - feel like I belong (matrix),Playing sport or being active helps me… - deal with challenges in life (matrix),Playing sport or being active helps me… - stay calm when things get hard (matrix),Playing sport or being active helps me… - care more about the planet (matrix),Playing sport or being active helps me… - feel connected to nature (matrix),Playing sport or being active helps me… - believe I can make a difference (matrix),Does sport influence how hopeful you feel about your life? (range),How important is sport to supporting your mental well-being? (rating),Which skills are you developing through sport? (decision - No),Which skills are you developing through sport? (decision - ),Which skills are you developing through sport? (decision - Yes),"When things go wrong in your life, how confident are you that you can bounce back? (netPromoter)",How easy is it for you to access sport where you live? (range),What makes it difficult for you to take part in sport regularly? (pickOne),Adults involved in sport... (decision - No),Adults involved in sport... (decision - ),Adults involved in sport... (decision - Yes),Do events like the World Cup make you feel more connected to your local community? (pickOne),What would help more young people take part in sport where you live? (pickMany),Do you feel your voice is heard when decisions are made about sport in your community? (range),When were you born? (age),What country do you live in? (location),What gender do you identify as? (gender),"In a typical week, how physically active are you? dwell time",Which types of sport do you take part in most often? dwell time,What do you enjoy most about sport? dwell time,Playing sport or being active helps me… dwell time,Does sport influence how hopeful you feel about your life? dwell time,How important is sport to supporting your mental well-being? dwell time,Which skills are you developing through sport? dwell time,"When things go wrong in your life, how confident are you that you can bounce back? dwell time",How easy is it for you to access sport where you live? dwell time,What makes it difficult for you to take part in sport regularly? dwell time,Adults involved in sport... dwell time,Do events like the World Cup make you feel more connected to your local community? dwell time,What would help more young people take part in sport where you live? dwell time,Do you feel your voice is heard when decisions are made about sport in your community? dwell time,When were you born? dwell time,What country do you live in? dwell time,What gender do you identify as? dwell time,Transcriptions,Device type,Browser
QQ4hksyvjbs,QQ4hksVhHGM,false,Anonymous,Guest,09:57:10 AM,02/07/2026,false,09:57:10 AM,02/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Gym or exercise,Feeling healthy or strong,1,2,1,4,3,1,1,1,Not at all,Not very important,"[""Social Connections ||| Speaking up ||| Teamwork ||| Problem-solving ||| Handling stress ||| Leadership""]",[],"[""Focus ||| Confidence""]",Very confident,Very easy,"","[""make me feel included ||| positively influence my experience ||| help me feel more confident ||| make me feel comfortable asking them for help""]",[],"[""help create safe environments""]",Not at all,Fun social activities ||| More choice in activities ||| Free or low-cost activities,Sometimes,1978-09-01,Italy,Male,10,7,11,41,18,11,30,8,6,0,28,6,23,10,0,0,0,"",Mobile,Safari 604.1
QQ4i8cYMgM8,QQ4i8b4AxxI,false,Anonymous,Guest,09:57:16 AM,02/07/2026,false,09:57:16 AM,02/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Gym or exercise,Relaxing or reducing stress,4,3,4,4,5,4,3,3,"Yes, a lot",Very important,[],[],"[""Confidence ||| Speaking up ||| Problem-solving ||| Teamwork ||| Social Connections ||| Focus ||| Leadership ||| Handling stress""]",Somewhat confident,Very easy,"",[],[],"[""help me feel more confident ||| make me feel comfortable asking them for help ||| help create safe environments ||| make me feel included ||| positively influence my experience""]","Yes, a lot",More choice in activities ||| Better places to play ||| Free or low-cost activities,Often,1995-03-01,United Kingdom,Female,7,6,13,25,7,4,42,8,3,0,9,8,16,5,0,0,0,"",Mobile,Safari 604.1
QQ4hl1_LH5c,QQ4hl1XQ-n8,false,Anonymous,Guest,09:57:43 AM,02/07/2026,false,09:57:43 AM,02/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",15,I’m not active at the moment,I don’t regularly take part,Having fun,3,3,3,3,3,3,3,3,Sometimes,Neutral,[],[],"[""Confidence ||| Speaking up ||| Problem-solving ||| Handling stress ||| Leadership ||| Teamwork ||| Social Connections ||| Focus""]",Slightly confident,Difficult,Lack of time,[],[],"[""make me feel included ||| help create safe environments ||| positively influence my experience ||| make me feel comfortable asking them for help ||| help me feel more confident""]",A little,More choice in activities ||| Free or low-cost activities ||| Better places to play,Sometimes,2002-06-01,United Kingdom,Male,123,116,70,74,13,4,17,8,9,12,12,6,18,10,0,0,0,"",Mobile,Safari 604.1
QQ4jDGr3HGc,QQ4jDGK9ifU,false,Anonymous,Guest,09:57:44 AM,02/07/2026,false,09:57:44 AM,02/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Gym or exercise,Feeling healthy or strong,3,4,3,4,4,1,3,3,Sometimes,Very important,[],[],"[""Social Connections ||| Focus ||| Confidence ||| Leadership ||| Speaking up ||| Problem-solving ||| Handling stress ||| Teamwork""]",Confident,Very easy,"",[],[],"[""help create safe environments ||| make me feel comfortable asking them for help ||| positively influence my experience ||| help me feel more confident ||| make me feel included""]",A little,Better places to play ||| Free or low-cost activities ||| More choice in activities,Sometimes,1989-02-01,United Kingdom,Male,10,49,50,45,13,4,16,6,4,0,9,6,17,6,0,0,0,"",Mobile,Chrome 143.0
QQ4i6GGLcus,QQ4i6Fg8kBQ,false,Anonymous,Guest,09:58:03 AM,02/07/2026,false,09:58:03 AM,02/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Physical education (PE) or school sport,Learning new skills,5,5,5,5,3,2,1,3,"Yes, a lot",Very important,[],[],"[""Problem-solving ||| Speaking up ||| Social Connections ||| Focus ||| Teamwork ||| Handling stress ||| Leadership ||| Confidence""]",Somewhat confident,Very easy,"",[],[],"[""make me feel included ||| positively influence my experience ||| help create safe environments ||| make me feel comfortable asking them for help ||| help me feel more confident""]",A little,More choice in activities ||| Feeling welcome ||| Better places to play,Sometimes,1987-05-01,United Kingdom,Male,15,14,20,39,5,5,21,13,4,0,14,7,22,9,0,0,0,"",Mobile,Chrome 149.0
QQ4izVJlpvs,QQ4izUtMTWM,false,Anonymous,Guest,10:01:47 AM,02/07/2026,false,10:01:47 AM,02/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Community sport club ||| Physical education (PE) or school sport ||| Gym or exercise,Having fun,5,1,2,4,4,3,2,5,"Yes, a lot",Very important,[],[],"[""Speaking up ||| Teamwork ||| Problem-solving ||| Focus ||| Social Connections ||| Leadership ||| Handling stress ||| Confidence""]",Slightly confident,Quite easy,"",[],[],"[""positively influence my experience ||| make me feel comfortable asking them for help ||| help me feel more confident ||| help create safe environments ||| make me feel included""]",A little,Fun social activities ||| Free or low-cost activities ||| Supportive coaches,Often,2001-02-01,[OTHER] England,Female,18,26,76,50,16,8,28,11,13,0,17,11,18,5,0,0,0,"",Mobile,Safari 604.1
QQ4zuGjSiqI,QQ4zuGF5Cdw,false,Anonymous,Guest,10:24:44 AM,02/07/2026,false,10:24:44 AM,02/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",15,About 1–2 hours a week,Online/virtual fitness ||| Gym or exercise ||| Dance or movement,Feeling healthy or strong,2,3,2,3,5,1,1,1,Sometimes,Neutral,"[""Speaking up""]",[],"[""Social Connections ||| Teamwork ||| Leadership ||| Focus ||| Confidence ||| Problem-solving ||| Handling stress""]",Confident,Difficult,Lack of time,"[""help create safe environments""]",[],"[""make me feel comfortable asking them for help ||| positively influence my experience ||| help me feel more confident ||| make me feel included""]",A little,Feeling welcome ||| Free or low-cost activities ||| Better places to play,Rarely,2004-07-01,United Kingdom,Female,11,16,17,37,7,238,49,8,9,9,76,11,8,6,0,0,0,"",Desktop,Chrome 145.0
QQ53l0BW954,QQ53lzX3qvg,false,Anonymous,Guest,11:30:23 AM,02/07/2026,false,11:30:23 AM,02/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,unyo-linkedin,14,About 1–2 hours a week,Gym or exercise ||| Informal play with friends,Learning new skills,5,4,4,5,5,5,5,5,Sometimes,Very important,[],[],"[""Leadership ||| Social Connections ||| Handling stress ||| Focus ||| Teamwork ||| Confidence ||| Speaking up ||| Problem-solving""]",Confident,Very easy,"",[],[],"[""make me feel included ||| make me feel comfortable asking them for help ||| help me feel more confident ||| help create safe environments ||| positively influence my experience""]","Yes, a lot",Fun social activities ||| Feeling welcome ||| More choice in activities,Often,2010-02-01,Indonesia,Female,23,15,14,26,8,7,15,10,4,0,10,10,25,6,0,0,0,"",Mobile,Chrome 143.0
QQ6AP_8W9ts,QQ6AP_jQeDs,false,Anonymous,Guest,11:36:14 AM,02/07/2026,false,11:36:14 AM,02/07/2026,"",true,true,10.53,2/19,en,"[1, 2]",false,unyo-linkedin,1,2+ hours a week,"","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Mozilla 5.0
QQ4hvpGJeo0,QQ4hvokeGDU,false,Anonymous,Guest,11:41:53 AM,02/07/2026,false,11:41:54 AM,02/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Community sport club ||| Informal play with friends ||| Gym or exercise ||| Physical education (PE) or school sport,Relaxing or reducing stress,5,4,2,2,3,2,2,4,Sometimes,Very important,[],[],"[""Confidence ||| Teamwork ||| Leadership ||| Problem-solving ||| Speaking up ||| Focus ||| Social Connections ||| Handling stress""]",Confident,Very easy,"",[],[],"[""make me feel included ||| make me feel comfortable asking them for help ||| help me feel more confident ||| help create safe environments ||| positively influence my experience""]",A little,Feeling welcome ||| Better places to play ||| Free or low-cost activities,Often,1995-07-01,Albania,Male,21,19,34,70,14,12,23,17,9,0,29,29,26,14,0,0,0,"",Mobile,Safari 604.1
QQ7O1UYS_J4,QQ7O1Tt5p6U,false,Anonymous,Guest,01:09:14 PM,02/07/2026,false,01:09:14 PM,02/07/2026,"",true,false,"","",en,"",false,"",15,About 1–2 hours a week,Community sport club ||| Gym or exercise ||| Informal play with friends,Feeling healthy or strong,5,3,3,3,3,1,2,3,Sometimes,Quite important,[],[],"[""Leadership ||| Teamwork ||| Problem-solving ||| Handling stress ||| Social Connections ||| Confidence ||| Speaking up ||| Focus""]",Confident,Difficult,Cost,"[""positively influence my experience""]",[],"[""help create safe environments ||| make me feel included ||| help me feel more confident ||| make me feel comfortable asking them for help""]",A little,More choice in activities ||| Free or low-cost activities ||| Better places to play,Rarely,Invalid date,United Kingdom,Female,13,13,15,33,9,5,16,10,13,36,8,5,19,8,0,0,0,"",Desktop,Safari 605.1
QQ7aB-Jug1o,QQ7aB_tk2r4,false,Anonymous,Guest,01:17:22 PM,02/07/2026,false,01:17:22 PM,02/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Physical education (PE) or school sport ||| Community sport club ||| Gym or exercise ||| Informal play with friends ||| Dance or movement,Spending time with friends,5,5,5,5,5,5,5,5,"Yes, a lot",Very important,[],[],"[""Speaking up ||| Social Connections ||| Leadership ||| Problem-solving ||| Handling stress ||| Teamwork ||| Confidence ||| Focus""]",Very confident,Quite easy,"",[],[],"[""help create safe environments ||| make me feel comfortable asking them for help ||| help me feel more confident ||| positively influence my experience ||| make me feel included""]","Yes, a lot",Supportive coaches ||| Free or low-cost activities ||| Feeling welcome,Sometimes,2009-07-01,United States,Female,4,10,12,26,8,7,16,8,6,0,9,8,17,7,0,0,0,"",Desktop,Chrome 149.0
QQ85xhoQLr8,QQ85xg_rqOk,false,Anonymous,Guest,03:02:13 PM,02/07/2026,false,03:02:13 PM,02/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,unyo-instagram,14,2+ hours a week,Gym or exercise,Being part of a team,1,1,1,1,1,1,1,1,"Yes, a lot",Very important,[],[],"[""Confidence ||| Social Connections ||| Speaking up ||| Handling stress ||| Focus ||| Leadership ||| Problem-solving ||| Teamwork""]",Confident,Quite easy,"",[],[],"[""make me feel included ||| help create safe environments ||| help me feel more confident ||| positively influence my experience ||| make me feel comfortable asking them for help""]","Yes, a lot",Supportive coaches ||| Better places to play ||| Feeling welcome,Always,2002-03-01,Pakistan,Other,14,24,5,25,9,6,22,13,6,0,9,6,13,5,0,0,0,"",Mobile,Safari 604.1
QQ_vGj5g8w4,QQ_vGjUTOqQ,false,Anonymous,Guest,05:07:22 PM,02/07/2026,false,05:07:22 PM,02/07/2026,"",true,true,10.53,2/19,en,"[1, 2]",false,"",1,About 30–60 minutes a week,"","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Safari 604.1
QRANOPyKtOY,QRANOPFvTFo,false,Anonymous,Guest,06:59:55 PM,02/07/2026,false,"","","",true,false,"","",en,"",false,unyo-linkedin,11,2+ hours a week,Community sport club ||| Gym or exercise,Feeling healthy or strong,3,1,2,3,4,5,1,2,"Yes, a lot",Very important,[],[],"[""Confidence ||| Social Connections ||| Speaking up ||| Handling stress ||| Teamwork ||| Leadership ||| Problem-solving ||| Focus""]",Very confident,Very easy,"",[],[],"[""help me feel more confident ||| positively influence my experience ||| make me feel comfortable asking them for help ||| help create safe environments ||| make me feel included""]","Yes, a lot","","","","","",18,18,13,17,459,16,18,8,9,0,16,10,0,0,0,0,0,"",Desktop,Chrome 149.0
QRCWlM8QxEA,QRCWlMNUOgo,false,Anonymous,Guest,09:22:54 PM,02/07/2026,false,09:22:54 PM,02/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,unyo-instagram,14,2+ hours a week,Gym or exercise,Competing,5,4,3,5,5,5,4,3,"Yes, a lot",Quite important,[],[],"[""Problem-solving ||| Confidence ||| Speaking up ||| Focus ||| Handling stress ||| Social Connections ||| Leadership ||| Teamwork""]",Confident,Very easy,"",[],[],"[""help me feel more confident ||| positively influence my experience ||| make me feel included ||| make me feel comfortable asking them for help ||| help create safe environments""]",A little,Feeling welcome ||| More choice in activities ||| Free or low-cost activities,Sometimes,2009-10-01,Sri Lanka,Male,11,6,7,29,8,8,15,9,5,0,20,9,16,8,0,0,0,"",Mobile,Safari 604.1
QRH2vnYpcyY,QRH2vmtErz8,false,Anonymous,Guest,03:45:45 AM,03/07/2026,false,"","","",true,false,"","",en,"",false,"",4,About 1–2 hours a week,Dance or movement,Having fun,4,3,4,3,4,4,4,5,"","",[],[],[],"","","",[],[],[],"","","","","","",9,26,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Mozilla 5.0
QRJFr5A6s9A,QRJFr4Qc0j4,false,Anonymous,Guest,05:10:42 AM,03/07/2026,false,05:10:42 AM,03/07/2026,"",true,true,5.26,1/19,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Chrome 143.0
QRMaD2B45xM,QRMaD1Q52Ok,false,Anonymous,Guest,09:03:25 AM,03/07/2026,false,09:03:25 AM,03/07/2026,"",true,true,10.53,2/19,en,"[""1"", 2]",false,"",1,2+ hours a week,"","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Chrome 149.0
QRMcEqO19LQ,QRMcEpzxgu8,false,Anonymous,Guest,09:05:00 AM,03/07/2026,false,"","","",true,false,"","",en,"",false,unyo-linkedin,2,About 1–2 hours a week,Online/virtual fitness ||| Gym or exercise,"","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Mozilla 5.0
QRMebDWnN8s,QRMebClSMSM,false,Anonymous,Guest,09:07:23 AM,03/07/2026,false,"","","",true,false,"","",en,"",false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Chrome 149.0
QRMe67BFcXM,QRMe66kea94,false,Anonymous,Guest,09:12:03 AM,03/07/2026,false,09:12:04 AM,03/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Online/virtual fitness ||| Physical education (PE) or school sport ||| Community sport club,Being part of a team,"","","",5,"","","",5,"Yes, a lot",Very important,[],[],"[""Confidence ||| Focus ||| Speaking up ||| Social Connections ||| Handling stress ||| Teamwork ||| Problem-solving ||| Leadership""]",Very confident,Very easy,"",[],[],"[""help me feel more confident ||| make me feel comfortable asking them for help ||| help create safe environments ||| positively influence my experience ||| make me feel included""]","Yes, a lot",Feeling welcome ||| Supportive coaches ||| Fun social activities,Always,2003-07-01,India,Male,12,17,15,30,9,6,17,8,10,0,18,18,12,10,0,0,0,"",Mobile,Chrome 149.0
QRMk9IW9EP4,QRMk9HvKrW0,false,Anonymous,Guest,09:14:32 AM,03/07/2026,false,09:14:32 AM,03/07/2026,"",true,true,5.26,1/19,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Safari 604.1
QRMnM1GcUl4,QRMnM0r5JuA,false,Anonymous,Guest,09:20:59 AM,03/07/2026,false,09:21:00 AM,03/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,About 1–2 hours a week,Gym or exercise,Relaxing or reducing stress,5,5,5,5,5,5,3,5,Sometimes,Very important,[],[],"[""Leadership ||| Focus ||| Confidence ||| Teamwork ||| Social Connections ||| Problem-solving ||| Speaking up ||| Handling stress""]",Very confident,Quite easy,"",[],[],"[""help me feel more confident ||| make me feel comfortable asking them for help ||| positively influence my experience ||| help create safe environments ||| make me feel included""]",A little,Fun social activities ||| Feeling welcome ||| Better places to play,Often,1994-08-01,India,Male,88,88,87,121,85,83,94,92,82,0,92,88,104,83,0,0,0,"",Desktop,Chrome 149.0
QRMqv-5z5Ic,QRMqv-epi5I,false,Anonymous,Guest,09:21:21 AM,03/07/2026,false,"","","",true,false,"","",en,"",false,"",1,2+ hours a week,"","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Chrome 149.0
QRMnkGkHxXw,QRMnkF-_txQ,false,Anonymous,Guest,09:22:47 AM,03/07/2026,false,09:22:47 AM,03/07/2026,"",true,false,"","",en,"",false,"",15,About 1–2 hours a week,Online/virtual fitness,Relaxing or reducing stress,3,5,2,4,5,2,2,3,Sometimes,Quite important,"[""Speaking up""]",[],"[""Confidence ||| Problem-solving ||| Social Connections ||| Focus ||| Handling stress ||| Leadership ||| Teamwork""]",Somewhat confident,Difficult,School or work pressure,"[""make me feel included""]",[],"[""positively influence my experience ||| make me feel comfortable asking them for help ||| help create safe environments ||| help me feel more confident""]",Not really,Free or low-cost activities ||| Better places to play ||| Feeling welcome,Often,2009-04-01,Turkey,Female,11,17,14,59,16,10,23,12,18,18,23,10,30,15,0,0,0,"",Mobile,Chrome 149.0
QRMte-yMegU,QRMte_jsRe4,false,Anonymous,Guest,09:24:38 AM,03/07/2026,false,09:24:38 AM,03/07/2026,"",true,true,5.26,1/19,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Chrome 149.0
QRMsOCAnJvk,QRMsOBkyXEs,false,Anonymous,Guest,09:26:22 AM,03/07/2026,false,09:26:22 AM,03/07/2026,"",true,true,5.26,1/19,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Chrome 149.0
QRMv8V2JCmo,QRMv8VYwJcc,false,Anonymous,Guest,09:26:47 AM,03/07/2026,false,09:26:47 AM,03/07/2026,"",true,true,15.79,3/19,en,"[1, 2, 3]",false,"",2,2+ hours a week,Gym or exercise ||| Physical education (PE) or school sport ||| Dance or movement,"","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Safari 604.1
QRMvdcBN4Wk,QRMvdbnd0Cs,false,Anonymous,Guest,09:28:43 AM,03/07/2026,false,09:28:43 AM,03/07/2026,"",true,false,"","",en,"",false,"",14,2+ hours a week,Dance or movement,Learning new skills,5,3,4,4,5,5,5,5,"Yes, a lot",Very important,[],[],"[""Leadership ||| Confidence ||| Teamwork ||| Problem-solving ||| Focus ||| Speaking up ||| Handling stress ||| Social Connections""]",Very confident,Very easy,"",[],[],"[""help create safe environments ||| make me feel comfortable asking them for help ||| help me feel more confident ||| positively influence my experience ||| make me feel included""]",Not really,Supportive coaches ||| More choice in activities ||| Feeling welcome,Always,1996-10-01,India,Other,8,5,5,22,10,10,15,11,4,0,10,5,19,8,0,0,0,"",Mobile,Chrome 149.0
QRMr6-eY_Lo,QRMr6-Dtk8g,false,Anonymous,Guest,09:29:52 AM,03/07/2026,false,09:29:52 AM,03/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",15,2+ hours a week,Gym or exercise,Learning new skills,4,5,5,5,5,2,5,5,"Yes, a lot",Very important,[],[],"[""Focus ||| Social Connections ||| Leadership ||| Speaking up ||| Problem-solving ||| Teamwork ||| Handling stress ||| Confidence""]",Very confident,Difficult,"Other (please share) [not proper resources, filed, and equipments for that specific resource in my living area or city tbs]",[],[],"[""make me feel comfortable asking them for help ||| help me feel more confident ||| positively influence my experience ||| make me feel included ||| help create safe environments""]","Yes, a lot",More choice in activities ||| Feeling welcome ||| Better places to play,Always,2007-11-01,India,Female,11,22,26,55,10,16,20,17,16,65,19,9,56,19,0,0,0,"",Desktop,Chrome 149.0
QRMrUeP-C7o,QRMrUdo2jqg,false,Anonymous,Guest,09:30:12 AM,03/07/2026,false,09:30:12 AM,03/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Gym or exercise,Feeling healthy or strong,4,5,5,4,5,1,1,3,"Yes, a lot",Very important,[],[],"[""Speaking up ||| Social Connections ||| Problem-solving ||| Handling stress ||| Teamwork ||| Focus ||| Leadership ||| Confidence""]",Very confident,Very easy,"",[],[],"[""make me feel comfortable asking them for help ||| help create safe environments ||| make me feel included ||| positively influence my experience ||| help me feel more confident""]","Yes, a lot",Feeling welcome ||| More choice in activities ||| Fun social activities,Often,Invalid date,[OTHER] Norway,Female,233,25,27,38,10,5,23,8,5,0,25,25,33,8,0,0,0,"",Mobile,Safari 604.1
QRMyD0k41EM,QRMyDznp784,false,Anonymous,Guest,09:34:07 AM,03/07/2026,false,09:34:08 AM,03/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Informal play with friends ||| Physical education (PE) or school sport ||| Community sport club,Having fun,5,5,5,5,5,5,5,5,"Yes, a lot",Very important,[],[],"[""Teamwork ||| Speaking up ||| Problem-solving ||| Handling stress ||| Leadership ||| Confidence ||| Social Connections ||| Focus""]",Very confident,Very easy,"",[],[],"[""help create safe environments ||| make me feel comfortable asking them for help ||| positively influence my experience ||| help me feel more confident ||| make me feel included""]","Yes, a lot",Better places to play ||| Free or low-cost activities ||| Supportive coaches,Always,2005-05-01,Uganda,Male,19,26,13,30,7,9,23,16,6,0,17,9,26,7,0,0,0,"",Mobile,Chrome 149.0
QRMx9HZMg38,QRMx9G00EGw,false,Anonymous,Guest,09:34:44 AM,03/07/2026,false,09:34:44 AM,03/07/2026,"",true,true,31.58,6/19,en,"[1, 2, 3, 4, 5, 6]",false,"",5,Less than 30 minutes a week,Dance or movement,Feeling confident,3,5,3,4,4,4,4,4,"Yes, a lot","",[],[],[],"","","",[],[],[],"","","","","","",32,76,23,173,88,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Chrome 149.0
QRM0zgcmzAs,QRM0zgAkHBw,false,Anonymous,Guest,09:37:04 AM,03/07/2026,false,09:37:04 AM,03/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,About 1–2 hours a week,Informal play with friends,Feeling confident,5,3,3,5,3,2,2,3,Sometimes,Quite important,[],[],"[""Problem-solving ||| Teamwork ||| Handling stress ||| Leadership ||| Social Connections ||| Focus ||| Speaking up ||| Confidence""]",Somewhat confident,Quite easy,"",[],[],"[""make me feel included ||| make me feel comfortable asking them for help ||| positively influence my experience ||| help create safe environments ||| help me feel more confident""]",A little,Better places to play ||| Free or low-cost activities ||| Fun social activities,Rarely,Invalid date,Ukraine,Male,12,39,20,45,11,7,23,13,7,0,19,12,27,11,0,0,0,"",Desktop,Safari 605.1
